edge_ratio,inf_prob,act_rate,rec_rate,ds_rate,di_rate,dr_rate,time,s_num,i_num,r_num,num
0.004,0.3,3,0.1,0,0.03,0,7,56,383,45,484
0.004,0.3,3,0.1,0,0.03,0,7,82,371,38,491
0.004,0.3,3,0.1,0,0.13,0,7,31,364,47,442
0.004,0.3,3,0.1,0,0.13,0,7,499,0,1,500
0.004,0.3,3,0.1,0,0.13,0,7,157,299,14,470
0.004,0.3,3,0.1,0,0.13,0,7,314,163,8,485
0.004,0.3,3,0.1,0,0.13,0,7,354,125,5,484
0.004,0.3,3,0.1,0,0.13,0,7,93,332,29,454
0.004,0.3,3,0.1,0,0.13,0,7,350,114,8,472
0.004,0.3,3,0.1,0,0.13,0,7,226,239,11,476
0.004,0.3,3,0.1,0,0.13,0,7,499,0,0,499
0.004,0.3,3,0.1,0,0.13,0,7,140,286,33,459
0.004,0.3,3,0.1,0,0.23,0,7,148,262,28,438
0.004,0.3,3,0.1,0,0.23,0,7,309,147,14,470
0.004,0.3,3,0.1,0,0.23,0,7,363,107,11,481
0.004,0.3,3,0.1,0,0.23,0,7,174,250,18,442
0.004,0.3,3,0.1,0,0.23,0,7,186,220,21,427
0.004,0.3,3,0.1,0,0.23,0,7,260,177,12,449
0.004,0.3,3,0.1,0,0.23,0,7,499,0,1,500
0.004,0.3,3,0.1,0,0.23,0,7,499,0,0,499
0.004,0.3,3,0.1,0,0.23,0,7,379,92,9,480
0.004,0.3,3,0.1,0,0.23,0,7,169,250,19,438
0.004,0.3,3,0.1,0.025,0.03,0.025,7,38,334,36,408
0.004,0.3,3,0.1,0.025,0.03,0.025,7,51,351,36,438
0.004,0.3,3,0.1,0.025,0.03,0.025,7,60,325,42,427
0.004,0.3,3,0.1,0.025,0.03,0.025,7,105,295,33,433
0.004,0.3,3,0.1,0.025,0.03,0.025,7,26,364,41,431
0.004,0.3,3,0.1,0.025,0.03,0.025,7,75,304,48,427
0.004,0.3,3,0.1,0.025,0.03,0.025,7,42,350,34,426
0.004,0.3,3,0.1,0.025,0.03,0.025,7,425,0,0,425
0.004,0.3,3,0.1,0.025,0.03,0.025,7,11,367,48,426
0.004,0.3,3,0.1,0.025,0.03,0.025,7,67,328,33,428
0.004,0.3,3,0.1,0.025,0.13,0.025,7,116,266,21,403
0.004,0.3,3,0.1,0.025,0.13,0.025,7,436,0,0,436
0.004,0.3,3,0.1,0.025,0.13,0.025,7,432,0,1,433
0.004,0.3,3,0.1,0.025,0.13,0.025,7,86,284,30,400
0.004,0.3,3,0.1,0.025,0.13,0.025,7,91,283,25,399
0.004,0.3,3,0.1,0.025,0.13,0.025,7,425,0,0,425
0.004,0.3,3,0.1,0.025,0.13,0.025,7,421,0,1,422
0.004,0.3,3,0.1,0.025,0.13,0.025,7,35,298,42,375
0.004,0.3,3,0.1,0.025,0.13,0.025,7,203,205,15,423
0.004,0.3,3,0.1,0.025,0.13,0.025,7,57,289,40,386
0.004,0.3,3,0.1,0.025,0.23,0.025,7,77,246,29,352
0.004,0.3,3,0.1,0.025,0.23,0.025,7,84,226,29,339
0.004,0.3,3,0.1,0.025,0.23,0.025,7,355,73,3,431
0.004,0.3,3,0.1,0.025,0.23,0.025,7,437,0,0,437
0.004,0.3,3,0.1,0.025,0.23,0.025,7,438,0,0,438
0.004,0.3,3,0.1,0.025,0.23,0.025,7,432,0,1,433
0.004,0.3,3,0.1,0.025,0.23,0.025,7,176,203,11,390
0.004,0.3,3,0.1,0.025,0.23,0.025,7,215,162,15,392
0.004,0.3,3,0.1,0.025,0.23,0.025,7,138,234,14,386
0.004,0.3,3,0.1,0.025,0.23,0.025,7,408,15,3,426
0.004,0.3,3,0.1,0.05,0.03,0.05,7,73,279,24,376
0.004,0.3,3,0.1,0.05,0.03,0.05,7,159,201,15,375
0.004,0.3,3,0.1,0.05,0.03,0.05,7,40,304,34,378
0.004,0.3,3,0.1,0.05,0.03,0.05,7,82,266,20,368
0.004,0.3,3,0.1,0.05,0.03,0.05,7,68,277,29,374
0.004,0.3,3,0.1,0.05,0.03,0.05,7,33,316,33,382
0.004,0.3,3,0.1,0.05,0.03,0.05,7,105,238,22,365
0.004,0.3,3,0.1,0.05,0.03,0.05,7,31,308,44,383
0.004,0.3,3,0.1,0.05,0.03,0.05,7,378,0,1,379
0.004,0.3,3,0.1,0.05,0.03,0.05,7,87,267,26,380
0.004,0.3,3,0.1,0.05,0.13,0.05,7,95,246,21,362
0.004,0.3,3,0.1,0.05,0.13,0.05,7,368,0,0,368
0.004,0.3,3,0.1,0.05,0.13,0.05,7,106,238,22,366
0.004,0.3,3,0.1,0.05,0.13,0.05,7,294,60,2,356
0.004,0.3,3,0.1,0.05,0.13,0.05,7,17,261,48,326
0.004,0.3,3,0.1,0.05,0.13,0.05,7,103,227,17,347
0.004,0.3,3,0.1,0.05,0.13,0.05,7,94,238,13,345
0.004,0.3,3,0.1,0.05,0.13,0.05,7,371,0,1,372
0.004,0.3,3,0.1,0.05,0.13,0.05,7,124,214,17,355
0.004,0.3,3,0.1,0.05,0.13,0.05,7,61,240,31,332
0.004,0.3,3,0.1,0.05,0.23,0.05,7,366,0,0,366
0.004,0.3,3,0.1,0.05,0.23,0.05,7,63,231,27,321
0.004,0.3,3,0.1,0.05,0.23,0.05,7,252,97,6,355
0.004,0.3,3,0.1,0.05,0.23,0.05,7,375,0,0,375
0.004,0.3,3,0.1,0.05,0.23,0.05,7,265,95,4,364
0.004,0.3,3,0.1,0.05,0.23,0.05,7,138,184,15,337
0.004,0.3,3,0.1,0.05,0.23,0.05,7,84,216,18,318
0.004,0.3,3,0.1,0.05,0.23,0.05,7,152,163,7,322
0.004,0.3,3,0.1,0.05,0.23,0.05,7,105,216,16,337
0.004,0.3,3,0.1,0.05,0.23,0.05,7,113,194,21,328
0.004,0.5,1,0,0,0.03,0,7,76,408,0,484
0.004,0.5,1,0,0,0.03,0,7,327,168,0,495
0.004,0.5,1,0,0,0.03,0,7,282,215,0,497
0.004,0.5,1,0,0,0.03,0,7,232,265,0,497
0.004,0.5,1,0,0,0.03,0,7,103,387,0,490
0.004,0.5,1,0,0,0.03,0,7,213,281,0,494
0.004,0.5,1,0,0,0.03,0,7,265,228,0,493
0.004,0.5,1,0,0,0.03,0,7,374,126,0,500
0.004,0.5,1,0,0,0.03,0,7,151,336,0,487
0.004,0.5,1,0,0,0.03,0,7,169,324,0,493
0.004,0.5,1,0,0,0.13,0,7,287,194,0,481
0.004,0.5,1,0,0,0.13,0,7,466,30,0,496
0.004,0.5,1,0,0,0.13,0,7,499,0,0,499
0.004,0.5,1,0,0,0.13,0,7,194,271,0,465
0.004,0.5,1,0,0,0.13,0,7,176,291,0,467
0.004,0.5,1,0,0,0.13,0,7,385,106,0,491
0.004,0.5,1,0,0,0.13,0,7,499,0,0,499
0.004,0.5,1,0,0,0.13,0,7,81,360,0,441
0.004,0.5,1,0,0,0.13,0,7,499,0,0,499
0.004,0.5,1,0,0,0.13,0,7,349,141,0,490
0.004,0.5,1,0,0,0.23,0,7,499,0,0,499
0.004,0.5,1,0,0,0.23,0,7,499,0,0,499
0.004,0.5,1,0,0,0.23,0,7,193,256,0,449
0.004,0.5,1,0,0,0.23,0,7,348,126,0,474
0.004,0.5,1,0,0,0.23,0,7,373,110,0,483
0.004,0.5,1,0,0,0.23,0,7,499,0,0,499
0.004,0.5,1,0,0,0.23,0,7,499,0,0,499
0.004,0.5,1,0,0,0.23,0,7,400,88,0,488
0.004,0.5,1,0,0,0.23,0,7,295,178,0,473
0.004,0.5,1,0,0,0.23,0,7,75,320,0,395
0.004,0.5,1,0,0.025,0.03,0.025,7,115,313,0,428
0.004,0.5,1,0,0.025,0.03,0.025,7,197,235,0,432
0.004,0.5,1,0,0.025,0.03,0.025,7,41,388,0,429
0.004,0.5,1,0,0.025,0.03,0.025,7,292,141,0,433
0.004,0.5,1,0,0.025,0.03,0.025,7,138,303,0,441
0.004,0.5,1,0,0.025,0.03,0.025,7,260,171,0,431
0.004,0.5,1,0,0.025,0.03,0.025,7,147,276,0,423
0.004,0.5,1,0,0.025,0.03,0.025,7,52,376,0,428
0.004,0.5,1,0,0.025,0.03,0.025,7,217,202,0,419
0.004,0.5,1,0,0.025,0.03,0.025,7,162,262,0,424
0.004,0.5,1,0,0.025,0.13,0.025,7,139,276,0,415
0.004,0.5,1,0,0.025,0.13,0.025,7,122,282,0,404
0.004,0.5,1,0,0.025,0.13,0.025,7,196,197,0,393
0.004,0.5,1,0,0.025,0.13,0.025,7,185,214,0,399
0.004,0.5,1,0,0.025,0.13,0.025,7,185,216,0,401
0.004,0.5,1,0,0.025,0.13,0.025,7,313,106,0,419
0.004,0.5,1,0,0.025,0.13,0.025,7,394,31,0,425
0.004,0.5,1,0,0.025,0.13,0.025,7,152,246,0,398
0.004,0.5,1,0,0.025,0.13,0.025,7,283,140,0,423
0.004,0.5,1,0,0.025,0.13,0.025,7,313,118,0,431
0.004,0.5,1,0,0.025,0.23,0.025,7,248,156,0,404
0.004,0.5,1,0,0.025,0.23,0.025,7,335,89,0,424
0.004,0.5,1,0,0.025,0.23,0.025,7,387,40,0,427
0.004,0.5,1,0,0.025,0.23,0.025,7,419,15,0,434
0.004,0.5,1,0,0.025,0.23,0.025,7,441,0,0,441
0.004,0.5,1,0,0.025,0.23,0.025,7,426,0,0,426
0.004,0.5,1,0,0.025,0.23,0.025,7,279,117,0,396
0.004,0.5,1,0,0.025,0.23,0.025,7,261,145,0,406
0.004,0.5,1,0,0.025,0.23,0.025,7,353,61,0,414
0.004,0.5,1,0,0.025,0.23,0.025,7,276,141,0,417
0.004,0.5,1,0,0.05,0.03,0.05,7,300,69,0,369
0.004,0.5,1,0,0.05,0.03,0.05,7,134,230,0,364
0.004,0.5,1,0,0.05,0.03,0.05,7,92,286,0,378
0.004,0.5,1,0,0.05,0.03,0.05,7,103,272,0,375
0.004,0.5,1,0,0.05,0.03,0.05,7,188,179,0,367
0.004,0.5,1,0,0.05,0.03,0.05,7,144,225,0,369
0.004,0.5,1,0,0.05,0.03,0.05,7,240,128,0,368
0.004,0.5,1,0,0.05,0.03,0.05,7,78,300,0,378
0.004,0.5,1,0,0.05,0.03,0.05,7,56,305,0,361
0.004,0.5,1,0,0.05,0.03,0.05,7,336,34,0,370
0.004,0.5,1,0,0.05,0.13,0.05,7,104,250,0,354
0.004,0.5,1,0,0.05,0.13,0.05,7,371,0,0,371
0.004,0.5,1,0,0.05,0.13,0.05,7,75,264,0,339
0.004,0.5,1,0,0.05,0.13,0.05,7,136,207,0,343
0.004,0.5,1,0,0.05,0.13,0.05,7,116,230,0,346
0.004,0.5,1,0,0.05,0.13,0.05,7,252,125,0,377
0.004,0.5,1,0,0.05,0.13,0.05,7,383,0,0,383
0.004,0.5,1,0,0.05,0.13,0.05,7,107,227,0,334
0.004,0.5,1,0,0.05,0.13,0.05,7,367,0,0,367
0.004,0.5,1,0,0.05,0.13,0.05,7,153,197,0,350
0.004,0.5,1,0,0.05,0.23,0.05,7,206,131,0,337
0.004,0.5,1,0,0.05,0.23,0.05,7,162,175,0,337
0.004,0.5,1,0,0.05,0.23,0.05,7,238,121,0,359
0.004,0.5,1,0,0.05,0.23,0.05,7,255,105,0,360
0.004,0.5,1,0,0.05,0.23,0.05,7,355,0,0,355
0.004,0.5,1,0,0.05,0.23,0.05,7,276,80,0,356
0.004,0.5,1,0,0.05,0.23,0.05,7,198,143,0,341
0.004,0.5,1,0,0.05,0.23,0.05,7,81,236,0,317
0.004,0.5,1,0,0.05,0.23,0.05,7,254,97,0,351
0.004,0.5,1,0,0.05,0.23,0.05,7,303,56,0,359
0.004,0.5,1,0.05,0,0.03,0,7,499,0,0,499
0.004,0.5,1,0.05,0,0.03,0,7,278,204,11,493
0.004,0.5,1,0.05,0,0.03,0,7,197,286,10,493
0.004,0.5,1,0.05,0,0.03,0,7,259,222,13,494
0.004,0.5,1,0.05,0,0.03,0,7,210,270,11,491
0.004,0.5,1,0.05,0,0.03,0,7,315,167,6,488
0.004,0.5,1,0.05,0,0.03,0,7,97,375,16,488
0.004,0.5,1,0.05,0,0.03,0,7,217,269,10,496
0.004,0.5,1,0.05,0,0.03,0,7,268,222,7,497
0.004,0.5,1,0.05,0,0.03,0,7,225,253,13,491
0.004,0.5,1,0.05,0,0.13,0,7,291,175,9,475
0.004,0.5,1,0.05,0,0.13,0,7,499,0,0,499
0.004,0.5,1,0.05,0,0.13,0,7,258,207,8,473
0.004,0.5,1,0.05,0,0.13,0,7,259,201,15,475
0.004,0.5,1,0.05,0,0.13,0,7,243,220,9,472
0.004,0.5,1,0.05,0,0.13,0,7,352,123,13,488
0.004,0.5,1,0.05,0,0.13,0,7,499,0,1,500
0.004,0.5,1,0.05,0,0.13,0,7,244,223,7,474
0.004,0.5,1,0.05,0,0.13,0,7,499,0,0,499
0.004,0.5,1,0.05,0,0.13,0,7,349,136,4,489
0.004,0.5,1,0.05,0,0.23,0,7,479,14,1,494
0.004,0.5,1,0.05,0,0.23,0,7,378,103,7,488
0.004,0.5,1,0.05,0,0.23,0,7,315,144,3,462
0.004,0.5,1,0.05,0,0.23,0,7,364,100,3,467
0.004,0.5,1,0.05,0,0.23,0,7,324,139,4,467
0.004,0.5,1,0.05,0,0.23,0,7,301,158,8,467
0.004,0.5,1,0.05,0,0.23,0,7,321,139,4,464
0.004,0.5,1,0.05,0,0.23,0,7,398,80,1,479
0.004,0.5,1,0.05,0,0.23,0,7,499,0,1,500
0.004,0.5,1,0.05,0,0.23,0,7,374,100,8,482
0.004,0.5,1,0.05,0.025,0.03,0.025,7,183,247,10,440
0.004,0.5,1,0.05,0.025,0.03,0.025,7,228,201,9,438
0.004,0.5,1,0.05,0.025,0.03,0.025,7,147,267,17,431
0.004,0.5,1,0.05,0.025,0.03,0.025,7,143,266,10,419
0.004,0.5,1,0.05,0.025,0.03,0.025,7,137,276,14,427
0.004,0.5,1,0.05,0.025,0.03,0.025,7,323,109,3,435
0.004,0.5,1,0.05,0.025,0.03,0.025,7,152,261,10,423
0.004,0.5,1,0.05,0.025,0.03,0.025,7,135,284,13,432
0.004,0.5,1,0.05,0.025,0.03,0.025,7,243,178,6,427
0.004,0.5,1,0.05,0.025,0.03,0.025,7,253,162,7,422
0.004,0.5,1,0.05,0.025,0.13,0.025,7,290,131,3,424
0.004,0.5,1,0.05,0.025,0.13,0.025,7,178,217,13,408
0.004,0.5,1,0.05,0.025,0.13,0.025,7,283,131,4,418
0.004,0.5,1,0.05,0.025,0.13,0.025,7,71,298,15,384
0.004,0.5,1,0.05,0.025,0.13,0.025,7,348,84,0,432
0.004,0.5,1,0.05,0.025,0.13,0.025,7,202,204,7,413
0.004,0.5,1,0.05,0.025,0.13,0.025,7,189,213,9,411
0.004,0.5,1,0.05,0.025,0.13,0.025,7,225,177,4,406
0.004,0.5,1,0.05,0.025,0.13,0.025,7,183,200,9,392
0.004,0.5,1,0.05,0.025,0.13,0.025,7,424,0,1,425
0.004,0.5,1,0.05,0.025,0.23,0.025,7,284,120,8,412
0.004,0.5,1,0.05,0.025,0.23,0.025,7,333,82,3,418
0.004,0.5,1,0.05,0.025,0.23,0.025,7,427,0,0,427
0.004,0.5,1,0.05,0.025,0.23,0.025,7,377,55,4,436
0.004,0.5,1,0.05,0.025,0.23,0.025,7,303,108,5,416
0.004,0.5,1,0.05,0.025,0.23,0.025,7,427,0,1,428
0.004,0.5,1,0.05,0.025,0.23,0.025,7,223,162,4,389
0.004,0.5,1,0.05,0.025,0.23,0.025,7,411,18,1,430
0.004,0.5,1,0.05,0.025,0.23,0.025,7,427,0,0,427
0.004,0.5,1,0.05,0.025,0.23,0.025,7,430,0,0,430
0.004,0.5,1,0.05,0.05,0.03,0.05,7,241,131,2,374
0.004,0.5,1,0.05,0.05,0.03,0.05,7,317,43,1,361
0.004,0.5,1,0.05,0.05,0.03,0.05,7,35,318,28,381
0.004,0.5,1,0.05,0.05,0.03,0.05,7,163,194,10,367
0.004,0.5,1,0.05,0.05,0.03,0.05,7,161,212,7,380
0.004,0.5,1,0.05,0.05,0.03,0.05,7,124,231,10,365
0.004,0.5,1,0.05,0.05,0.03,0.05,7,91,268,10,369
0.004,0.5,1,0.05,0.05,0.03,0.05,7,112,261,14,387
0.004,0.5,1,0.05,0.05,0.03,0.05,7,57,306,16,379
0.004,0.5,1,0.05,0.05,0.03,0.05,7,199,175,10,384
0.004,0.5,1,0.05,0.05,0.13,0.05,7,324,32,1,357
0.004,0.5,1,0.05,0.05,0.13,0.05,7,382,0,0,382
0.004,0.5,1,0.05,0.05,0.13,0.05,7,295,66,3,364
0.004,0.5,1,0.05,0.05,0.13,0.05,7,206,142,4,352
0.004,0.5,1,0.05,0.05,0.13,0.05,7,360,0,0,360
0.004,0.5,1,0.05,0.05,0.13,0.05,7,107,233,8,348
0.004,0.5,1,0.05,0.05,0.13,0.05,7,59,268,15,342
0.004,0.5,1,0.05,0.05,0.13,0.05,7,365,0,0,365
0.004,0.5,1,0.05,0.05,0.13,0.05,7,321,43,4,368
0.004,0.5,1,0.05,0.05,0.13,0.05,7,369,0,1,370
0.004,0.5,1,0.05,0.05,0.23,0.05,7,367,0,0,367
0.004,0.5,1,0.05,0.05,0.23,0.05,7,361,0,0,361
0.004,0.5,1,0.05,0.05,0.23,0.05,7,367,0,0,367
0.004,0.5,1,0.05,0.05,0.23,0.05,7,238,113,4,355
0.004,0.5,1,0.05,0.05,0.23,0.05,7,383,0,0,383
0.004,0.5,1,0.05,0.05,0.23,0.05,7,281,72,1,354
0.004,0.5,1,0.05,0.05,0.23,0.05,7,218,142,2,362
0.004,0.5,1,0.05,0.05,0.23,0.05,7,256,89,5,350
0.004,0.5,1,0.05,0.05,0.23,0.05,7,162,161,10,333
0.004,0.5,1,0.05,0.05,0.23,0.05,7,320,42,1,363
0.004,0.5,1,0.075,0,0.03,0,7,493,4,3,500
0.004,0.5,1,0.075,0,0.03,0,7,238,239,13,490
0.004,0.5,1,0.075,0,0.03,0,7,217,256,22,495
0.004,0.5,1,0.075,0,0.03,0,7,246,229,17,492
0.004,0.5,1,0.075,0,0.03,0,7,354,124,17,495
0.004,0.5,1,0.075,0,0.03,0,7,278,197,17,492
0.004,0.5,1,0.075,0,0.03,0,7,162,315,15,492
0.004,0.5,1,0.075,0,0.03,0,7,208,276,9,493
0.004,0.5,1,0.075,0,0.03,0,7,255,221,17,493
0.004,0.5,1,0.075,0,0.03,0,7,380,110,7,497
0.004,0.5,1,0.075,0,0.13,0,7,368,114,4,486
0.004,0.5,1,0.075,0,0.13,0,7,288,184,11,483
0.004,0.5,1,0.075,0,0.13,0,7,377,95,6,478
0.004,0.5,1,0.075,0,0.13,0,7,303,158,12,473
0.004,0.5,1,0.075,0,0.13,0,7,184,273,12,469
0.004,0.5,1,0.075,0,0.13,0,7,218,236,21,475
0.004,0.5,1,0.075,0,0.13,0,7,288,188,4,480
0.004,0.5,1,0.075,0,0.13,0,7,499,0,0,499
0.004,0.5,1,0.075,0,0.13,0,7,218,231,16,465
0.004,0.5,1,0.075,0,0.13,0,7,205,244,20,469
0.004,0.5,1,0.075,0,0.23,0,7,384,94,5,483
0.004,0.5,1,0.075,0,0.23,0,7,311,156,6,473
0.004,0.5,1,0.075,0,0.23,0,7,309,143,11,463
0.004,0.5,1,0.075,0,0.23,0,7,499,0,0,499
0.004,0.5,1,0.075,0,0.23,0,7,398,85,4,487
0.004,0.5,1,0.075,0,0.23,0,7,332,142,7,481
0.004,0.5,1,0.075,0,0.23,0,7,431,59,4,494
0.004,0.5,1,0.075,0,0.23,0,7,370,104,3,477
0.004,0.5,1,0.075,0,0.23,0,7,462,25,1,488
0.004,0.5,1,0.075,0,0.23,0,7,275,178,10,463
0.004,0.5,1,0.075,0.025,0.03,0.025,7,194,211,19,424
0.004,0.5,1,0.075,0.025,0.03,0.025,7,157,256,16,429
0.004,0.5,1,0.075,0.025,0.03,0.025,7,297,134,10,441
0.004,0.5,1,0.075,0.025,0.03,0.025,7,256,170,10,436
0.004,0.5,1,0.075,0.025,0.03,0.025,7,122,281,28,431
0.004,0.5,1,0.075,0.025,0.03,0.025,7,206,205,16,427
0.004,0.5,1,0.075,0.025,0.03,0.025,7,114,288,18,420
0.004,0.5,1,0.075,0.025,0.03,0.025,7,98,312,17,427
0.004,0.5,1,0.075,0.025,0.03,0.025,7,102,288,21,411
0.004,0.5,1,0.075,0.025,0.03,0.025,7,428,0,1,429
0.004,0.5,1,0.075,0.025,0.13,0.025,7,130,263,14,407
0.004,0.5,1,0.075,0.025,0.13,0.025,7,424,0,0,424
0.004,0.5,1,0.075,0.025,0.13,0.025,7,434,0,0,434
0.004,0.5,1,0.075,0.025,0.13,0.025,7,252,148,15,415
0.004,0.5,1,0.075,0.025,0.13,0.025,7,285,136,9,430
0.004,0.5,1,0.075,0.025,0.13,0.025,7,366,52,4,422
0.004,0.5,1,0.075,0.025,0.13,0.025,7,296,126,3,425
0.004,0.5,1,0.075,0.025,0.13,0.025,7,127,265,16,408
0.004,0.5,1,0.075,0.025,0.13,0.025,7,432,0,1,433
0.004,0.5,1,0.075,0.025,0.13,0.025,7,260,146,15,421
0.004,0.5,1,0.075,0.025,0.23,0.025,7,210,189,7,406
0.004,0.5,1,0.075,0.025,0.23,0.025,7,438,0,0,438
0.004,0.5,1,0.075,0.025,0.23,0.025,7,289,120,5,414
0.004,0.5,1,0.075,0.025,0.23,0.025,7,360,61,2,423
0.004,0.5,1,0.075,0.025,0.23,0.025,7,430,0,1,431
0.004,0.5,1,0.075,0.025,0.23,0.025,7,388,29,4,421
0.004,0.5,1,0.075,0.025,0.23,0.025,7,361,58,3,422
0.004,0.5,1,0.075,0.025,0.23,0.025,7,429,0,0,429
0.004,0.5,1,0.075,0.025,0.23,0.025,7,426,0,0,426
0.004,0.5,1,0.075,0.025,0.23,0.025,7,267,116,5,388
0.004,0.5,1,0.075,0.05,0.03,0.05,7,361,0,1,362
0.004,0.5,1,0.075,0.05,0.03,0.05,7,362,0,0,362
0.004,0.5,1,0.075,0.05,0.03,0.05,7,167,211,17,395
0.004,0.5,1,0.075,0.05,0.03,0.05,7,109,241,18,368
0.004,0.5,1,0.075,0.05,0.03,0.05,7,134,212,17,363
0.004,0.5,1,0.075,0.05,0.03,0.05,7,163,186,14,363
0.004,0.5,1,0.075,0.05,0.03,0.05,7,211,151,4,366
0.004,0.5,1,0.075,0.05,0.03,0.05,7,141,230,18,389
0.004,0.5,1,0.075,0.05,0.03,0.05,7,114,229,22,365
0.004,0.5,1,0.075,0.05,0.03,0.05,7,115,241,16,372
0.004,0.5,1,0.075,0.05,0.13,0.05,7,369,0,0,369
0.004,0.5,1,0.075,0.05,0.13,0.05,7,181,151,9,341
0.004,0.5,1,0.075,0.05,0.13,0.05,7,243,122,7,372
0.004,0.5,1,0.075,0.05,0.13,0.05,7,285,62,3,350
0.004,0.5,1,0.075,0.05,0.13,0.05,7,188,153,12,353
0.004,0.5,1,0.075,0.05,0.13,0.05,7,200,153,12,365
0.004,0.5,1,0.075,0.05,0.13,0.05,7,115,228,19,362
0.004,0.5,1,0.075,0.05,0.13,0.05,7,222,136,5,363
0.004,0.5,1,0.075,0.05,0.13,0.05,7,176,165,14,355
0.004,0.5,1,0.075,0.05,0.13,0.05,7,317,32,1,350
0.004,0.5,1,0.075,0.05,0.23,0.05,7,244,100,8,352
0.004,0.5,1,0.075,0.05,0.23,0.05,7,221,93,5,319
0.004,0.5,1,0.075,0.05,0.23,0.05,7,221,102,7,330
0.004,0.5,1,0.075,0.05,0.23,0.05,7,361,0,0,361
0.004,0.5,1,0.075,0.05,0.23,0.05,7,268,78,7,353
0.004,0.5,1,0.075,0.05,0.23,0.05,7,355,6,1,362
0.004,0.5,1,0.075,0.05,0.23,0.05,7,306,67,0,373
0.004,0.5,1,0.075,0.05,0.23,0.05,7,225,130,11,366
0.004,0.5,1,0.075,0.05,0.23,0.05,7,286,68,4,358
0.004,0.5,1,0.075,0.05,0.23,0.05,7,346,0,0,346
0.004,0.5,1,0.1,0,0.03,0,7,192,259,40,491
0.004,0.5,1,0.1,0,0.03,0,7,282,202,10,494
0.004,0.5,1,0.1,0,0.03,0,7,318,162,16,496
0.004,0.5,1,0.1,0,0.03,0,7,406,88,5,499
0.004,0.5,1,0.1,0,0.03,0,7,499,0,1,500
0.004,0.5,1,0.1,0,0.03,0,7,305,174,18,497
0.004,0.5,1,0.1,0,0.03,0,7,141,319,29,489
0.004,0.5,1,0.1,0,0.03,0,7,499,0,0,499
0.004,0.5,1,0.1,0,0.03,0,7,277,204,15,496
0.004,0.5,1,0.1,0,0.03,0,7,184,273,34,491
0.004,0.5,1,0.1,0,0.13,0,7,314,155,13,482
0.004,0.5,1,0.1,0,0.13,0,7,499,0,1,500
0.004,0.5,1,0.1,0,0.13,0,7,266,182,21,469
0.004,0.5,1,0.1,0,0.13,0,7,288,180,13,481
0.004,0.5,1,0.1,0,0.13,0,7,499,0,1,500
0.004,0.5,1,0.1,0,0.13,0,7,294,168,11,473
0.004,0.5,1,0.1,0,0.13,0,7,499,0,1,500
0.004,0.5,1,0.1,0,0.13,0,7,250,202,16,468
0.004,0.5,1,0.1,0,0.13,0,7,499,0,1,500
0.004,0.5,1,0.1,0,0.13,0,7,262,198,23,483
0.004,0.5,1,0.1,0,0.23,0,7,309,152,13,474
0.004,0.5,1,0.1,0,0.23,0,7,446,42,5,493
0.004,0.5,1,0.1,0,0.23,0,7,345,114,13,472
0.004,0.5,1,0.1,0,0.23,0,7,316,142,12,470
0.004,0.5,1,0.1,0,0.23,0,7,499,0,0,499
0.004,0.5,1,0.1,0,0.23,0,7,499,0,1,500
0.004,0.5,1,0.1,0,0.23,0,7,473,19,2,494
0.004,0.5,1,0.1,0,0.23,0,7,499,0,1,500
0.004,0.5,1,0.1,0,0.23,0,7,451,41,3,495
0.004,0.5,1,0.1,0,0.23,0,7,444,36,5,485
0.004,0.5,1,0.1,0.025,0.03,0.025,7,427,0,1,428
0.004,0.5,1,0.1,0.025,0.03,0.025,7,109,299,25,433
0.004,0.5,1,0.1,0.025,0.03,0.025,7,284,138,13,435
0.004,0.5,1,0.1,0.025,0.03,0.025,7,434,0,0,434
0.004,0.5,1,0.1,0.025,0.03,0.025,7,170,233,17,420
0.004,0.5,1,0.1,0.025,0.03,0.025,7,151,246,17,414
0.004,0.5,1,0.1,0.025,0.03,0.025,7,440,0,0,440
0.004,0.5,1,0.1,0.025,0.03,0.025,7,310,103,11,424
0.004,0.5,1,0.1,0.025,0.03,0.025,7,323,77,13,413
0.004,0.5,1,0.1,0.025,0.03,0.025,7,221,195,17,433
0.004,0.5,1,0.1,0.025,0.13,0.025,7,206,187,12,405
0.004,0.5,1,0.1,0.025,0.13,0.025,7,313,80,15,408
0.004,0.5,1,0.1,0.025,0.13,0.025,7,398,29,2,429
0.004,0.5,1,0.1,0.025,0.13,0.025,7,246,145,14,405
0.004,0.5,1,0.1,0.025,0.13,0.025,7,319,98,4,421
0.004,0.5,1,0.1,0.025,0.13,0.025,7,282,130,7,419
0.004,0.5,1,0.1,0.025,0.13,0.025,7,353,56,10,419
0.004,0.5,1,0.1,0.025,0.13,0.025,7,184,204,19,407
0.004,0.5,1,0.1,0.025,0.13,0.025,7,292,117,3,412
0.004,0.5,1,0.1,0.025,0.13,0.025,7,284,129,12,425
0.004,0.5,1,0.1,0.025,0.23,0.025,7,379,48,2,429
0.004,0.5,1,0.1,0.025,0.23,0.025,7,433,0,0,433
0.004,0.5,1,0.1,0.025,0.23,0.025,7,435,0,0,435
0.004,0.5,1,0.1,0.025,0.23,0.025,7,357,51,5,413
0.004,0.5,1,0.1,0.025,0.23,0.025,7,407,12,2,421
0.004,0.5,1,0.1,0.025,0.23,0.025,7,403,28,7,438
